ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id
0.8683333333333333,0.30894986,0.2736884,0.73362035,0.7619343389529725,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f23a05650f0>
0.8583333333333333,0.3586109,0.25907898,1.3858554,0.5487517845429641,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f233815e200>
0.8616666666666667,0.3241896,0.28181723,0.66702044,0.7339854238588416,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f22dc5445b0>
0.8766666666666667,0.30532736,0.2844196,0.55132693,0.8644376899696049,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f22f8187220>
0.8666666666666667,0.44862223,0.27605087,2.1586478,0.5426885487737415,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f23a01cb910>
0.8766666666666667,0.2886146,0.27206656,0.4630058,0.9144945963127781,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f23a02cd8a0>
0.8766666666666667,0.2922685,0.26356867,0.55056685,0.8215767634854771,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f22b45778b0>
0.8616666666666667,0.31323442,0.2894155,0.5446184,0.9036544850498338,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f22dc630e80>
0.8916666666666667,0.27364314,0.24236241,0.6103711,0.7766120476246611,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f23a02aa6b0>
0.865,0.37377334,0.2671041,1.2671285,0.7183577405857741,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f23a05d6a70>
