ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id
0.8466666666666667,0.35101163,0.30225772,0.45703197,0.8940035273368606,0,0
0.86,0.3442901,0.25877145,0.5066516,0.8688282977155491,0,0
0.8433333333333334,0.3522717,0.2580807,0.54789925,0.8423076923076923,0,0
0.8566666666666667,0.32193074,0.25333118,0.45411038,0.863002404671934,0,0
0.8,0.46927878,0.2758114,0.8835622,0.6901908182250877,2,0
0.8316666666666667,0.38311136,0.2717393,0.60419303,0.7818310681230719,2,2
0.8783333333333333,0.30455408,0.2521176,0.42036298,0.8787358685938808,2,2
0.7716666666666666,0.61506647,0.3065185,1.2052019,0.6691386679498429,0,2
0.85,0.33944276,0.28734276,0.44286522,0.9240864642305713,0,0
0.87,0.3134841,0.2427926,0.451733,0.8800492610837439,0,0
